event_id,event_name,event_url,fight_order,fight_url,fighter_A,fighter_B,WL_label,KD,STR,TD,SUB,weight_class,method,round_end,time_end,scheduled_rounds
66766984842c13dc,UFC 317: Topuria vs. Oliveira,http://www.ufcstats.com/event-details/66766984842c13dc,6,http://www.ufcstats.com/fight-details/958522de54ccc536,Gregory Rodrigues,Jack Hermansson,win,1 0,18 30,0 0,0 0,Middleweight,KO/TKO Punch,1,4:21,3
66766984842c13dc,UFC 317: Topuria vs. Oliveira,http://www.ufcstats.com/event-details/66766984842c13dc,7,http://www.ufcstats.com/fight-details/2f523b757f7f33a2,Jose Delgado,Hyder Amil,win,1 0,9 3,0 0,0 0,Featherweight,KO/TKO Knee,1,0:26,3
66766984842c13dc,UFC 317: Topuria vs. Oliveira,http://www.ufcstats.com/event-details/66766984842c13dc,8,http://www.ufcstats.com/fight-details/815ff62ca8e217be,Tracy Cortez,Viviane Araujo,win,0 0,65 22,3 0,1 0,Women's Flyweight,U-DEC,3,5:00,3
66766984842c13dc,UFC 317: Topuria vs. Oliveira,http://www.ufcstats.com/event-details/66766984842c13dc,9,http://www.ufcstats.com/fight-details/d7be78c400e7e0f9,Terrance McKinney,Viacheslav Borshchev,win,0 0,1 2,1 0,2 0,Lightweight,SUB Guillotine Choke,1,0:55,3
66766984842c13dc,UFC 317: Topuria vs. Oliveira,http://www.ufcstats.com/event-details/66766984842c13dc,10,http://www.ufcstats.com/fight-details/9bff9fe298e63357,Jacobe Smith,Niko Price,win,0 0,46 34,2 0,1 0,Welterweight,SUB Rear Naked Choke,2,4:03,3
66766984842c13dc,UFC 317: Topuria vs. Oliveira,http://www.ufcstats.com/event-details/66766984842c13dc,11,http://www.ufcstats.com/fight-details/043172689e415438,Jhonata Diniz,Alvin Hines,win,0 0,112 82,0 1,0 0,Heavyweight,U-DEC,3,5:00,3
400c7b43c86d27d3,UFC Fight Night: Hill vs. Rountree Jr.,http://www.ufcstats.com/event-details/400c7b43c86d27d3,1,http://www.ufcstats.com/fight-details/03bc32bdb5a33496,Khalil Rountree Jr.,Jamahal Hill,win,1 0,102 69,0 0,0 0,Light Heavyweight,U-DEC,5,5:00,5
400c7b43c86d27d3,UFC Fight Night: Hill vs. Rountree Jr.,http://www.ufcstats.com/event-details/400c7b43c86d27d3,2,http://www.ufcstats.com/fight-details/a1afc16e21d1a807,Rafael Fiziev,Ignacio Bahamondes,win,0 0,62 50,4 0,0 0,Lightweight,U-DEC,3,5:00,3
400c7b43c86d27d3,UFC Fight Night: Hill vs. Rountree Jr.,http://www.ufcstats.com/event-details/400c7b43c86d27d3,3,http://www.ufcstats.com/fight-details/8e5744c664fec3e9,Curtis Blaydes,Rizvan Kuniev,win,0 0,56 45,2 0,0 0,Heavyweight,S-DEC,3,5:00,3
400c7b43c86d27d3,UFC Fight Night: Hill vs. Rountree Jr.,http://www.ufcstats.com/event-details/400c7b43c86d27d3,4,http://www.ufcstats.com/fight-details/36ec204f47e4d613,Myktybek Orolbai,Tofiq Musayev,win,0 0,2 2,3 0,1 0,Catch Weight,SUB Kimura,1,4:35,3
400c7b43c86d27d3,UFC Fight Night: Hill vs. Rountree Jr.,http://www.ufcstats.com/event-details/400c7b43c86d27d3,5,http://www.ufcstats.com/fight-details/7513a00037094075,Nazim Sadykhov,Nikolas Motta,win,1 1,93 66,0 0,0 0,Lightweight,KO/TKO Punches,2,4:17,3
400c7b43c86d27d3,UFC Fight Night: Hill vs. Rountree Jr.,http://www.ufcstats.com/event-details/400c7b43c86d27d3,6,http://www.ufcstats.com/fight-details/19764211af05674c,Muhammad Naimov,Bogdan Grad,win,0 0,18 31,1 3,1 0,Featherweight,U-DEC,3,5:00,3
400c7b43c86d27d3,UFC Fight Night: Hill vs. Rountree Jr.,http://www.ufcstats.com/event-details/400c7b43c86d27d3,7,http://www.ufcstats.com/fight-details/e512b80bbaea36c2,Seokhyeon Ko,Oban Elliott,win,0 0,33 10,6 0,1 0,Welterweight,U-DEC,3,5:00,3
400c7b43c86d27d3,UFC Fight Night: Hill vs. Rountree Jr.,http://www.ufcstats.com/event-details/400c7b43c86d27d3,8,http://www.ufcstats.com/fight-details/5fcf18bcd2a020f1,JunYong Park,Ismail Naurdiev,win,0 0,45 76,2 1,1 0,Middleweight,U-DEC,3,5:00,3
400c7b43c86d27d3,UFC Fight Night: Hill vs. Rountree Jr.,http://www.ufcstats.com/event-details/400c7b43c86d27d3,9,http://www.ufcstats.com/fight-details/fff3218758c513b8,Daria Zhelezniakova,Melissa Mullins,win,0 0,99 64,0 3,0 0,Women's Bantamweight,U-DEC,3,5:00,3
400c7b43c86d27d3,UFC Fight Night: Hill vs. Rountree Jr.,http://www.ufcstats.com/event-details/400c7b43c86d27d3,10,http://www.ufcstats.com/fight-details/2bfc0212f2cae65b,Klaudia Sygula,Irina Alekseeva,win,0 0,101 63,1 0,0 0,Women's Bantamweight,U-DEC,3,5:00,3
400c7b43c86d27d3,UFC Fight Night: Hill vs. Rountree Jr.,http://www.ufcstats.com/event-details/400c7b43c86d27d3,11,http://www.ufcstats.com/fight-details/8c140756bf43dcc2,Tagir Ulanbekov,Azat Maksum,win,0 0,68 62,0 3,1 0,Flyweight,U-DEC,3,5:00,3
400c7b43c86d27d3,UFC Fight Night: Hill vs. Rountree Jr.,http://www.ufcstats.com/event-details/400c7b43c86d27d3,12,http://www.ufcstats.com/fight-details/a12d3a6c8aaf87ca,Mohammed Usman,Hamdy Abdelwahab,win,0 0,86 55,0 0,0 0,Heavyweight,U-DEC,3,5:00,3
de277a4abcfeea46,UFC Fight Night: Usman vs. Buckley,http://www.ufcstats.com/event-details/de277a4abcfeea46,1,http://www.ufcstats.com/fight-details/d75b3d3c2b209b75,Kamaru Usman,Joaquin Buckley,win,0 0,41 44,4 0,0 0,Welterweight,U-DEC,5,5:00,5
de277a4abcfeea46,UFC Fight Night: Usman vs. Buckley,http://www.ufcstats.com/event-details/de277a4abcfeea46,2,http://www.ufcstats.com/fight-details/79dfbbdd14fbbd11,Rose Namajunas,Miranda Maverick,win,1 0,25 25,2 0,0 1,Women's Flyweight,U-DEC,3,5:00,3
de277a4abcfeea46,UFC Fight Night: Usman vs. Buckley,http://www.ufcstats.com/event-details/de277a4abcfeea46,3,http://www.ufcstats.com/fight-details/e5bd7e6e2a50a843,Edmen Shahbazyan,Andre Petroski,win,1 0,53 34,0 2,0 0,Middleweight,U-DEC,3,5:00,3
de277a4abcfeea46,UFC Fight Night: Usman vs. Buckley,http://www.ufcstats.com/event-details/de277a4abcfeea46,4,http://www.ufcstats.com/fight-details/1714950933f88ab9,Raoni Barcelos,Cody Garbrandt,win,0 0,37 28,1 0,0 0,Bantamweight,U-DEC,3,5:00,3
de277a4abcfeea46,UFC Fight Night: Usman vs. Buckley,http://www.ufcstats.com/event-details/de277a4abcfeea46,5,http://www.ufcstats.com/fight-details/08c04f18b0f58d71,Mansur Abdul-Malik,Cody Brundage,draw draw,0 0,25 30,0 0,0 0,Middleweight,Overturned,3,0:36,3
de277a4abcfeea46,UFC Fight Night: Usman vs. Buckley,http://www.ufcstats.com/event-details/de277a4abcfeea46,6,http://www.ufcstats.com/fight-details/ec2034b134ae71cd,Alonzo Menifield,Oumar Sy,win,0 0,29 34,0 1,0 0,Light Heavyweight,U-DEC,3,5:00,3
de277a4abcfeea46,UFC Fight Night: Usman vs. Buckley,http://www.ufcstats.com/event-details/de277a4abcfeea46,7,http://www.ufcstats.com/fight-details/13e2ff8b3a122094,Paul Craig,Rodolfo Bellato,nc nc,0 0,17 10,0 1,0 0,Light Heavyweight,CNC,1,4:59,3
de277a4abcfeea46,UFC Fight Night: Usman vs. Buckley,http://www.ufcstats.com/event-details/de277a4abcfeea46,8,http://www.ufcstats.com/fight-details/e861e9cc0118c670,Michael Chiesa,Court McGee,win,0 0,72 39,0 0,0 0,Welterweight,U-DEC,3,5:00,3
de277a4abcfeea46,UFC Fight Night: Usman vs. Buckley,http://www.ufcstats.com/event-details/de277a4abcfeea46,9,http://www.ufcstats.com/fight-details/f6454f2e508626ec,Malcolm Wellmaker,Kris Moutinho,win,1 0,25 6,0 0,0 0,Bantamweight,KO/TKO Punch,1,2:37,3
de277a4abcfeea46,UFC Fight Night: Usman vs. Buckley,http://www.ufcstats.com/event-details/de277a4abcfeea46,10,http://www.ufcstats.com/fight-details/b39b8ff0d7de211a,Jose Ochoa,Cody Durden,win,1 0,30 9,0 2,0 0,Flyweight,KO/TKO Punch,2,0:11,3
de277a4abcfeea46,UFC Fight Night: Usman vs. Buckley,http://www.ufcstats.com/event-details/de277a4abcfeea46,11,http://www.ufcstats.com/fight-details/59c4fdb3c0673066,Ricky Simon,Cameron Smotherman,win,0 0,34 29,3 0,0 0,Bantamweight,U-DEC,3,5:00,3
de277a4abcfeea46,UFC Fight Night: Usman vs. Buckley,http://www.ufcstats.com/event-details/de277a4abcfeea46,12,http://www.ufcstats.com/fight-details/2ae7404681deb3b3,Phil Rowe,Ange Loosa,win,1 1,85 65,0 3,0 0,Welterweight,KO/TKO Punches,3,4:03,3
de277a4abcfeea46,UFC Fight Night: Usman vs. Buckley,http://www.ufcstats.com/event-details/de277a4abcfeea46,13,http://www.ufcstats.com/fight-details/ab325ea526824723,Jamey-Lyn Horth,Vanessa Demopoulos,win,0 0,101 36,2 0,0 0,Women's Flyweight,U-DEC,3,5:00,3
18c49685296c60e6,UFC 316: Dvalishvili vs. O'Malley 2,http://www.ufcstats.com/event-details/18c49685296c60e6,1,http://www.ufcstats.com/fight-details/e61d83e4e1f9c4d7,Merab Dvalishvili,Sean O'Malley,win,0 0,52 31,5 0,1 0,Bantamweight,SUB Guillotine Choke,3,4:42,3
18c49685296c60e6,UFC 316: Dvalishvili vs. O'Malley 2,http://www.ufcstats.com/event-details/18c49685296c60e6,2,http://www.ufcstats.com/fight-details/81b84b34f0357fa5,Kayla Harrison,Julianna Pena,win,0 0,30 9,2 0,1 0,Women's Bantamweight,SUB Kimura,2,4:55,3
18c49685296c60e6,UFC 316: Dvalishvili vs. O'Malley 2,http://www.ufcstats.com/event-details/18c49685296c60e6,3,http://www.ufcstats.com/fight-details/e28e829800466aca,Joe Pyfer,Kelvin Gastelum,win,2 0,57 33,1 0,0 0,Middleweight,U-DEC,3,5:00,3
18c49685296c60e6,UFC 316: Dvalishvili vs. O'Malley 2,http://www.ufcstats.com/event-details/18c49685296c60e6,4,http://www.ufcstats.com/fight-details/df5dac45fc585fb0,Mario Bautista,Patchy Mix,win,0 0,173 122,0 0,0 0,Bantamweight,U-DEC,3,5:00,3
18c49685296c60e6,UFC 316: Dvalishvili vs. O'Malley 2,http://www.ufcstats.com/event-details/18c49685296c60e6,5,http://www.ufcstats.com/fight-details/2129acab2280bd29,Kevin Holland,Vicente Luque,win,0 0,40 24,1 0,1 0,Welterweight,SUB Anaconda Choke,2,1:03,3
18c49685296c60e6,UFC 316: Dvalishvili vs. O'Malley 2,http://www.ufcstats.com/event-details/18c49685296c60e6,6,http://www.ufcstats.com/fight-details/b6a87389bdc36a00,Joshua Van,Bruno Silva,win,3 0,125 76,0 1,0 0,Flyweight,KO/TKO Punches,3,4:01,3
18c49685296c60e6,UFC 316: Dvalishvili vs. O'Malley 2,http://www.ufcstats.com/event-details/18c49685296c60e6,7,http://www.ufcstats.com/fight-details/01100a90b584215d,Azamat Murzakanov,Brendson Ribeiro,win,1 0,27 8,0 0,0 0,Light Heavyweight,KO/TKO Punches,1,3:25,3
18c49685296c60e6,UFC 316: Dvalishvili vs. O'Malley 2,http://www.ufcstats.com/event-details/18c49685296c60e6,8,http://www.ufcstats.com/fight-details/ac977a0389682124,Waldo Cortes Acosta,Serghei Spivac,win,0 0,110 48,0 2,0 0,Heavyweight,U-DEC,3,5:00,3
18c49685296c60e6,UFC 316: Dvalishvili vs. O'Malley 2,http://www.ufcstats.com/event-details/18c49685296c60e6,9,http://www.ufcstats.com/fight-details/f0488a4486a64af0,Andreas Gustafsson,Khaos Williams,win,0 0,98 39,8 0,0 0,Welterweight,U-DEC,3,5:00,3
18c49685296c60e6,UFC 316: Dvalishvili vs. O'Malley 2,http://www.ufcstats.com/event-details/18c49685296c60e6,10,http://www.ufcstats.com/fight-details/d078e9046aa86307,Wang Cong,Ariane da Silva,win,1 0,143 63,0 0,0 0,Women's Flyweight,U-DEC,3,5:00,3
18c49685296c60e6,UFC 316: Dvalishvili vs. O'Malley 2,http://www.ufcstats.com/event-details/18c49685296c60e6,11,http://www.ufcstats.com/fight-details/9f4a0de31375ba04,JooSang Yoo,Jeka Saragih,win,1 0,6 2,0 0,0 0,Featherweight,KO/TKO Punch,1,0:28,3
18c49685296c60e6,UFC 316: Dvalishvili vs. O'Malley 2,http://www.ufcstats.com/event-details/18c49685296c60e6,12,http://www.ufcstats.com/fight-details/2e4064e0e6d4d92e,Quillan Salkilld,Yanal Ashmouz,win,0 0,79 41,8 0,0 0,Lightweight,U-DEC,3,5:00,3
18c49685296c60e6,UFC 316: Dvalishvili vs. O'Malley 2,http://www.ufcstats.com/event-details/18c49685296c60e6,13,http://www.ufcstats.com/fight-details/0e8599eca8ccfa32,MarQuel Mederos,Mark Choinski,win,1 0,110 58,0 2,0 0,Lightweight,U-DEC,3,5:00,3
2a898bf9fb7710b3,UFC Fight Night: Blanchfield vs. Barber,http://www.ufcstats.com/event-details/2a898bf9fb7710b3,1,http://www.ufcstats.com/fight-details/212527d462690304,Mateusz Gamrot,Ludovit Klein,win,0 0,65 24,6 0,0 0,Lightweight,U-DEC,3,5:00,3
2a898bf9fb7710b3,UFC Fight Night: Blanchfield vs. Barber,http://www.ufcstats.com/event-details/2a898bf9fb7710b3,2,http://www.ufcstats.com/fight-details/305d8c85b35a7d4e,Ramiz Brahimaj,Billy Ray Goff,win,0 0,1 1,2 0,1 0,Welterweight,SUB Guillotine Choke,1,3:16,3
2a898bf9fb7710b3,UFC Fight Night: Blanchfield vs. Barber,http://www.ufcstats.com/event-details/2a898bf9fb7710b3,3,http://www.ufcstats.com/fight-details/7aaa810540132a4b,Dustin Jacoby,Bruno Lopes,win,1 0,17 3,0 0,0 0,Light Heavyweight,KO/TKO Punch,1,1:50,3
2a898bf9fb7710b3,UFC Fight Night: Blanchfield vs. Barber,http://www.ufcstats.com/event-details/2a898bf9fb7710b3,4,http://www.ufcstats.com/fight-details/106918bfbe24335d,Ketlen Vieira,Macy Chiasson,win,0 0,28 22,0 0,0 0,Women's Featherweight,U-DEC,3,5:00,3
2a898bf9fb7710b3,UFC Fight Night: Blanchfield vs. Barber,http://www.ufcstats.com/event-details/2a898bf9fb7710b3,5,http://www.ufcstats.com/fight-details/ad68450307a21ab1,Zach Reese,Dusko Todorovic,win,0 0,50 35,2 4,0 1,Middleweight,U-DEC,3,5:00,3
2a898bf9fb7710b3,UFC Fight Night: Blanchfield vs. Barber,http://www.ufcstats.com/event-details/2a898bf9fb7710b3,6,http://www.ufcstats.com/fight-details/baa2ee0bf7f97079,Allan Nascimento,Jafel Filho,win,0 0,12 14,1 4,1 1,Flyweight,U-DEC,3,5:00,3
2a898bf9fb7710b3,UFC Fight Night: Blanchfield vs. Barber,http://www.ufcstats.com/event-details/2a898bf9fb7710b3,7,http://www.ufcstats.com/fight-details/2521fed000747f47,Jordan Leavitt,Kurt Holobaugh,win,0 0,1 0,3 0,1 0,Lightweight,SUB Anaconda Choke,1,1:39,3
2a898bf9fb7710b3,UFC Fight Night: Blanchfield vs. Barber,http://www.ufcstats.com/event-details/2a898bf9fb7710b3,8,http://www.ufcstats.com/fight-details/ae89ba793121fe0c,Bolaji Oki,Michael Aswell Jr.,win,0 0,136 118,0 0,0 0,Lightweight,U-DEC,3,5:00,3
2a898bf9fb7710b3,UFC Fight Night: Blanchfield vs. Barber,http://www.ufcstats.com/event-details/2a898bf9fb7710b3,9,http://www.ufcstats.com/fight-details/73240bea13ed5e71,Alice Ardelean,Rayanne dos Santos,win,0 0,154 78,1 1,0 0,Women's Strawweight,U-DEC,3,5:00,3
8ad022dd81224f61,UFC Fight Night: Burns vs. Morales,http://www.ufcstats.com/event-details/8ad022dd81224f61,1,http://www.ufcstats.com/fight-details/a81ad236a2f221f2,Michael Morales,Gilbert Burns,win,2 0,33 5,0 1,0 0,Welterweight,KO/TKO Punches,1,3:39,3
8ad022dd81224f61,UFC Fight Night: Burns vs. Morales,http://www.ufcstats.com/event-details/8ad022dd81224f61,2,http://www.ufcstats.com/fight-details/dcb27eef6441268c,Mairon Santos,Sodiq Yusuff,win,0 0,40 36,0 1,0 0,Lightweight,U-DEC,3,5:00,3
8ad022dd81224f61,UFC Fight Night: Burns vs. Morales,http://www.ufcstats.com/event-details/8ad022dd81224f61,3,http://www.ufcstats.com/fight-details/b3044bf646306e7f,Nursulton Ruziboev,Dustin Stoltzfus,win,0 0,35 21,1 2,0 2,Middleweight,U-DEC,3,5:00,3
8ad022dd81224f61,UFC Fight Night: Burns vs. Morales,http://www.ufcstats.com/event-details/8ad022dd81224f61,4,http://www.ufcstats.com/fight-details/fe2acfdaaaec3dba,Melquizael Costa,Julian Erosa,win,0 0,102 69,2 3,1 0,Featherweight,U-DEC,3,5:00,3
8ad022dd81224f61,UFC Fight Night: Burns vs. Morales,http://www.ufcstats.com/event-details/8ad022dd81224f61,5,http://www.ufcstats.com/fight-details/a9a6cca4bbf7a5db,Gabe Green,Matheus Camilo,win,0 0,12 13,0 2,1 1,Lightweight,SUB Rear Naked Choke,2,3:43,3
8ad022dd81224f61,UFC Fight Night: Burns vs. Morales,http://www.ufcstats.com/event-details/8ad022dd81224f61,6,http://www.ufcstats.com/fight-details/8ba31cf0b3164b72,Jared Gordon,Thiago Moises,win,1 0,7 5,1 0,0 0,Lightweight,KO/TKO Punch,1,3:37,3
8ad022dd81224f61,UFC Fight Night: Burns vs. Morales,http://www.ufcstats.com/event-details/8ad022dd81224f61,7,http://www.ufcstats.com/fight-details/d6e2bc6e6c0cc4fe,Yadier del Valle,Connor Matthews,win,0 0,9 3,1 0,1 0,Featherweight,SUB Rear Naked Choke,1,2:54,3
8ad022dd81224f61,UFC Fight Night: Burns vs. Morales,http://www.ufcstats.com/event-details/8ad022dd81224f61,8,http://www.ufcstats.com/fight-details/f75fe8b384b0db11,Luana Santos,Tainara Lisboa,win,0 0,15 6,2 0,1 0,Women's Bantamweight,SUB Keylock,2,4:59,3
8ad022dd81224f61,UFC Fight Night: Burns vs. Morales,http://www.ufcstats.com/event-details/8ad022dd81224f61,9,http://www.ufcstats.com/fight-details/66887532be2de5ee,Denise Gomes,Elise Reed,win,1 0,28 11,3 0,0 0,Women's Strawweight,KO/TKO Punches,2,0:30,3
8ad022dd81224f61,UFC Fight Night: Burns vs. Morales,http://www.ufcstats.com/event-details/8ad022dd81224f61,10,http://www.ufcstats.com/fight-details/18a7dc86279066f8,HyunSung Park,Carlos Hernandez,win,0 0,14 4,1 0,1 0,Flyweight,SUB Rear Naked Choke,1,2:26,3
8ad022dd81224f61,UFC Fight Night: Burns vs. Morales,http://www.ufcstats.com/event-details/8ad022dd81224f61,11,http://www.ufcstats.com/fight-details/afdd95ae7b7cdb0c,Tecia Pennington,Luana Pinheiro,win,0 0,63 40,0 5,0 0,Women's Strawweight,U-DEC,3,5:00,3
118463dd8db16e7f,UFC 315: Muhammad vs. Della Maddalena,http://www.ufcstats.com/event-details/118463dd8db16e7f,1,http://www.ufcstats.com/fight-details/b873c116e39c9920,Jack Della Maddalena,Belal Muhammad,win,0 0,178 132,0 3,0 0,Welterweight,U-DEC,5,5:00,5
118463dd8db16e7f,UFC 315: Muhammad vs. Della Maddalena,http://www.ufcstats.com/event-details/118463dd8db16e7f,2,http://www.ufcstats.com/fight-details/9e9d1764a015f313,Valentina Shevchenko,Manon Fiorot,win,1 0,72 71,2 1,0 0,Women's Flyweight,U-DEC,5,5:00,5
118463dd8db16e7f,UFC 315: Muhammad vs. Della Maddalena,http://www.ufcstats.com/event-details/118463dd8db16e7f,3,http://www.ufcstats.com/fight-details/891b2faf1bff38ee,Aiemann Zahabi,Jose Aldo,win,0 1,99 68,0 0,0 0,Featherweight,U-DEC,3,5:00,3
118463dd8db16e7f,UFC 315: Muhammad vs. Della Maddalena,http://www.ufcstats.com/event-details/118463dd8db16e7f,4,http://www.ufcstats.com/fight-details/0f53eb509d0ffeb9,Natalia Silva,Alexa Grasso,win,0 0,65 45,0 0,0 0,Women's Flyweight,U-DEC,3,5:00,3
118463dd8db16e7f,UFC 315: Muhammad vs. Della Maddalena,http://www.ufcstats.com/event-details/118463dd8db16e7f,5,http://www.ufcstats.com/fight-details/c7190cd03e53fb61,Benoit Saint Denis,Kyle Prepolec,win,0 0,54 12,3 0,2 0,Lightweight,SUB Arm Triangle,2,2:35,3
118463dd8db16e7f,UFC 315: Muhammad vs. Della Maddalena,http://www.ufcstats.com/event-details/118463dd8db16e7f,6,http://www.ufcstats.com/fight-details/2521234a4bf7c615,Mike Malott,Charles Radtke,win,1 0,36 10,0 0,0 0,Welterweight,KO/TKO Punch,2,0:26,3
118463dd8db16e7f,UFC 315: Muhammad vs. Della Maddalena,http://www.ufcstats.com/event-details/118463dd8db16e7f,7,http://www.ufcstats.com/fight-details/4db2d86ebe8c8abd,Jasmine Jasudavicius,Jessica Andrade,win,0 0,11 4,1 0,1 0,Women's Flyweight,SUB Rear Naked Choke,1,2:40,3
118463dd8db16e7f,UFC 315: Muhammad vs. Della Maddalena,http://www.ufcstats.com/event-details/118463dd8db16e7f,8,http://www.ufcstats.com/fight-details/c812457a810dde39,Modestas Bukauskas,Ion Cutelaba,win,0 0,44 58,0 0,0 0,Light Heavyweight,S-DEC,3,5:00,3
118463dd8db16e7f,UFC 315: Muhammad vs. Della Maddalena,http://www.ufcstats.com/event-details/118463dd8db16e7f,9,http://www.ufcstats.com/fight-details/99aa1f28e22bb6dd,Navajo Stirling,Ivan Erslan,win,1 0,110 36,3 0,0 0,Light Heavyweight,U-DEC,3,5:00,3
118463dd8db16e7f,UFC 315: Muhammad vs. Della Maddalena,http://www.ufcstats.com/event-details/118463dd8db16e7f,10,http://www.ufcstats.com/fight-details/6ecfa439ef900bcc,Marc-Andre Barriault,Bruno Silva,win,1 0,14 6,0 0,0 0,Middleweight,KO/TKO Elbows,1,1:27,3
118463dd8db16e7f,UFC 315: Muhammad vs. Della Maddalena,http://www.ufcstats.com/event-details/118463dd8db16e7f,11,http://www.ufcstats.com/fight-details/0e0a4282cd6c86d7,Daniel Santos,JeongYeong Lee,win,0 0,90 68,6 0,0 0,Featherweight,U-DEC,3,5:00,3
118463dd8db16e7f,UFC 315: Muhammad vs. Della Maddalena,http://www.ufcstats.com/event-details/118463dd8db16e7f,12,http://www.ufcstats.com/fight-details/c20bd12ae7f04eff,Bekzat Almakhan,Brad Katona,win,1 0,8 1,0 0,0 0,Bantamweight,KO/TKO Punch,1,1:04,3
de20ffb3fc2e7629,UFC Fight Night: Sandhagen vs. Figueiredo,http://www.ufcstats.com/event-details/de20ffb3fc2e7629,1,http://www.ufcstats.com/fight-details/9b3bade95e1dd484,Cory Sandhagen,Deiveson Figueiredo,win,0 0,54 6,2 2,0 0,Bantamweight,KO/TKO,2,4:08,3
de20ffb3fc2e7629,UFC Fight Night: Sandhagen vs. Figueiredo,http://www.ufcstats.com/event-details/de20ffb3fc2e7629,2,http://www.ufcstats.com/fight-details/380242601a2c5991,Reinier de Ridder,Bo Nickal,win,1 0,22 8,0 1,0 0,Middleweight,KO/TKO Knee,2,1:53,3
de20ffb3fc2e7629,UFC Fight Night: Sandhagen vs. Figueiredo,http://www.ufcstats.com/event-details/de20ffb3fc2e7629,3,http://www.ufcstats.com/fight-details/191ee545160a4e09,Daniel Rodriguez,Santiago Ponzinibbio,win,1 0,66 49,0 1,0 0,Welterweight,KO/TKO Punch,3,1:12,3
de20ffb3fc2e7629,UFC Fight Night: Sandhagen vs. Figueiredo,http://www.ufcstats.com/event-details/de20ffb3fc2e7629,4,http://www.ufcstats.com/fight-details/5ce29056e0cd2df9,Montel Jackson,Daniel Marcos,win,0 0,30 17,2 3,1 0,Bantamweight,U-DEC,3,5:00,3
de20ffb3fc2e7629,UFC Fight Night: Sandhagen vs. Figueiredo,http://www.ufcstats.com/event-details/de20ffb3fc2e7629,5,http://www.ufcstats.com/fight-details/6ccd10adc968e1f0,Serhiy Sidey,Cameron Smotherman,win,0 0,55 58,5 0,1 0,Bantamweight,U-DEC,3,5:00,3
de20ffb3fc2e7629,UFC Fight Night: Sandhagen vs. Figueiredo,http://www.ufcstats.com/event-details/de20ffb3fc2e7629,6,http://www.ufcstats.com/fight-details/9039959b41901412,Mason Jones,Jeremy Stephens,win,0 0,81 42,8 0,0 0,Lightweight,U-DEC,3,5:00,3
de20ffb3fc2e7629,UFC Fight Night: Sandhagen vs. Figueiredo,http://www.ufcstats.com/event-details/de20ffb3fc2e7629,7,http://www.ufcstats.com/fight-details/2707dc2245335cc1,Yana Santos,Miesha Tate,win,0 0,66 40,0 1,0 0,Women's Bantamweight,U-DEC,3,5:00,3
de20ffb3fc2e7629,UFC Fight Night: Sandhagen vs. Figueiredo,http://www.ufcstats.com/event-details/de20ffb3fc2e7629,8,http://www.ufcstats.com/fight-details/77ed474dfc5359ea,Azamat Bekoev,Ryan Loder,win,2 0,23 13,0 0,0 0,Middleweight,KO/TKO Punch,1,2:44,3
de20ffb3fc2e7629,UFC Fight Night: Sandhagen vs. Figueiredo,http://www.ufcstats.com/event-details/de20ffb3fc2e7629,9,http://www.ufcstats.com/fight-details/6e26a6293ea6ba62,Gillian Robertson,Marina Rodriguez,win,0 0,16 4,2 0,0 1,Women's Strawweight,KO/TKO Punches,2,2:07,3
de20ffb3fc2e7629,UFC Fight Night: Sandhagen vs. Figueiredo,http://www.ufcstats.com/event-details/de20ffb3fc2e7629,10,http://www.ufcstats.com/fight-details/97b32ff27fd457a8,Quang Le,Gaston Bolanos,win,0 0,10 5,4 0,1 0,Bantamweight,SUB Rear Naked Choke,2,1:54,3
de20ffb3fc2e7629,UFC Fight Night: Sandhagen vs. Figueiredo,http://www.ufcstats.com/event-details/de20ffb3fc2e7629,11,http://www.ufcstats.com/fight-details/c445401709421fa4,Thomas Petersen,Don'Tale Mayes,win,0 0,28 3,9 0,1 0,Heavyweight,U-DEC,3,5:00,3
de20ffb3fc2e7629,UFC Fight Night: Sandhagen vs. Figueiredo,http://www.ufcstats.com/event-details/de20ffb3fc2e7629,12,http://www.ufcstats.com/fight-details/469f887278324e63,Juliana Miller,Ivana Petrovic,win,0 0,22 25,3 1,0 0,Women's Flyweight,U-DEC,3,5:00,3
b2e3aca4cd363477,UFC Fight Night: Machado Garry vs. Prates,http://www.ufcstats.com/event-details/b2e3aca4cd363477,1,http://www.ufcstats.com/fight-details/633f4b5ec767769d,Ian Machado Garry,Carlos Prates,win,0 0,126 63,4 0,0 0,Welterweight,U-DEC,5,5:00,5
b2e3aca4cd363477,UFC Fight Night: Machado Garry vs. Prates,http://www.ufcstats.com/event-details/b2e3aca4cd363477,2,http://www.ufcstats.com/fight-details/a526a72ade275f46,Zhang Mingyang,Anthony Smith,win,0 0,63 10,0 0,0 0,Light Heavyweight,KO/TKO Elbows,1,4:03,3
b2e3aca4cd363477,UFC Fight Night: Machado Garry vs. Prates,http://www.ufcstats.com/event-details/b2e3aca4cd363477,3,http://www.ufcstats.com/fight-details/4072abf0b0c179f2,David Onama,Giga Chikadze,win,0 0,49 43,3 0,0 0,Featherweight,U-DEC,3,5:00,3
b2e3aca4cd363477,UFC Fight Night: Machado Garry vs. Prates,http://www.ufcstats.com/event-details/b2e3aca4cd363477,4,http://www.ufcstats.com/fight-details/9bbd45774fb4a6eb,Abus Magomedov,Michel Pereira,win,0 0,78 73,1 0,0 0,Middleweight,U-DEC,3,5:00,3
